Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
359.6,"{0: 50.0, 1: 54.5, 2: 50.0, 3: 70.0, 4: 50.0, 5: 60.0, 6: 50.0, 7: 45.5, 8: 50.0, 9: 33.3, 10: 50.0, 11: 45.5, 12: 50.0, 13: 63.6, 14: 50.0, 15: 50.0, 16: 44.4, 17: 50.0, 18: 45.5, 19: 63.6, 20: 40.0, 21: 40.0, 22: 44.4, 23: 45.5, 24: 45.5, 25: 45.5, 26: 50.0, 27: 40.0, 28: 44.4, 29: 44.4, 30: 44.4, 31: 44.4, 32: 40.0, 33: 50.0, 34: 55.6, 35: 44.4, 36: 50.0, 37: 54.5, 38: 50.0, 39: 45.5, 40: 50.0, 41: 45.5, 42: 45.5, 43: 45.5, 44: 50.0, 45: 50.0, 46: 50.0, 47: 50.0, 48: 50.0, 49: 44.4, 50: 54.5, 51: 80.0, 52: 45.5, 53: 100.0, 54: 44.4, 55: 45.5, 56: 36.4, 57: 50.0, 58: 50.0, 59: 40.0, 60: 40.0, 61: 50.0, 62: 50.0, 63: 50.0}","{0: 34.75, 1: 34.75, 2: 34.75, 3: 34.75, 4: 34.75, 5: 34.75, 6: 34.75, 7: 34.75, 8: 34.75, 9: 34.75, 10: 34.75, 11: 34.75, 12: 34.75, 13: 34.75, 14: 34.75, 15: 34.75, 16: 34.75, 17: 34.75, 18: 34.75, 19: 34.75, 20: 34.75, 21: 34.75, 22: 34.75, 23: 34.75, 24: 34.75, 25: 34.75, 26: 34.75, 27: 34.75, 28: 34.75, 29: 34.75, 30: 34.75, 31: 34.75, 32: 34.75, 33: 34.75, 34: 34.75, 35: 34.75, 36: 34.75, 37: 34.75, 38: 34.75, 39: 34.75, 40: 34.75, 41: 34.75, 42: 34.75, 43: 34.75, 44: 34.75, 45: 34.75, 46: 34.75, 47: 34.75, 48: 34.75, 49: 34.75, 50: 34.75, 51: 34.75, 52: 34.75, 53: 34.75, 54: 34.75, 55: 34.75, 56: 34.75, 57: 34.75, 58: 34.75, 59: 34.75, 60: 34.75, 61: 34.75, 62: 34.75, 63: 34.75}",2025-03-12 20:21:05.915140
708.5,"{0: 100.0, 1: 27.3, 2: 40.0, 3: 30.0, 4: 30.0, 5: 30.0, 6: 30.0, 7: 30.0, 8: 30.0, 9: 10.0, 10: 30.0, 11: 10.0, 12: 36.4, 13: 30.0, 14: 30.0, 15: 20.0, 16: 27.3, 17: 18.2, 18: 100.0, 19: 10.0, 20: 30.0, 21: 30.0, 22: 27.3, 23: 30.0, 24: 20.0, 25: 27.3, 26: 22.2, 27: 50.0, 28: 30.0, 29: 27.3, 30: 20.0, 31: 27.3, 32: 27.3, 33: 27.3, 34: 55.6, 35: 54.5, 36: 30.0, 37: 30.0, 38: 10.0, 39: 30.0, 40: 27.3, 41: 27.3, 42: 22.2, 43: 30.0, 44: 36.4, 45: 30.0, 46: 30.0, 47: 30.0, 48: 30.0, 49: 36.4, 50: 20.0, 51: 30.0, 52: 20.0, 53: 18.2, 54: 27.3, 55: 20.0, 56: 27.3, 57: 27.3, 58: 20.0, 59: 27.3, 60: 27.3, 61: 27.3, 62: 20.0, 63: 27.3}","{0: 34.8125, 1: 34.8125, 2: 34.8125, 3: 34.8125, 4: 34.8125, 5: 34.8125, 6: 34.8125, 7: 34.8125, 8: 34.8125, 9: 34.8125, 10: 34.8125, 11: 34.8125, 12: 34.8125, 13: 34.8125, 14: 34.8125, 15: 34.8125, 16: 34.8125, 17: 34.8125, 18: 34.8125, 19: 34.8125, 20: 34.8125, 21: 34.8125, 22: 34.8125, 23: 34.8125, 24: 34.8125, 25: 34.8125, 26: 34.8125, 27: 34.8125, 28: 34.8125, 29: 34.8125, 30: 34.8125, 31: 34.8125, 32: 34.8125, 33: 34.8125, 34: 34.8125, 35: 34.8125, 36: 34.8125, 37: 34.8125, 38: 34.8125, 39: 34.8125, 40: 34.8125, 41: 34.8125, 42: 34.8125, 43: 34.8125, 44: 34.8125, 45: 34.8125, 46: 34.8125, 47: 34.8125, 48: 34.8125, 49: 34.8125, 50: 34.8125, 51: 34.8125, 52: 34.8125, 53: 34.8125, 54: 34.8125, 55: 34.8125, 56: 34.8125, 57: 34.8125, 58: 34.8125, 59: 34.8125, 60: 34.8125, 61: 34.8125, 62: 34.8125, 63: 34.8125}",2025-03-12 20:21:08.252721
1258.6,"{0: 10.0, 1: 10.0, 2: 10.0, 3: 22.2, 4: 0.0, 5: 10.0, 6: 11.1, 7: 18.2, 8: 10.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 10.0, 13: 10.0, 14: 9.1, 15: 0.0, 16: 10.0, 17: 9.1, 18: 30.0, 19: 70.0, 20: 0.0, 21: 11.1, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 44.4, 27: 0.0, 28: 0.0, 29: 0.0, 30: 9.1, 31: 10.0, 32: 10.0, 33: 18.2, 34: 80.0, 35: 10.0, 36: 10.0, 37: 9.1, 38: 0.0, 39: 0.0, 40: 10.0, 41: 0.0, 42: 0.0, 43: 9.1, 44: 0.0, 45: 10.0, 46: 10.0, 47: 9.1, 48: 10.0, 49: 10.0, 50: 30.0, 51: 50.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 10.0, 57: 0.0, 58: 0.0, 59: 9.1, 60: 40.0, 61: 0.0, 62: 10.0, 63: 0.0}","{0: 34.8125, 1: 34.8125, 2: 34.8125, 3: 34.8125, 4: 34.8125, 5: 34.8125, 6: 34.8125, 7: 34.8125, 8: 34.8125, 9: 34.8125, 10: 34.8125, 11: 34.8125, 12: 34.8125, 13: 34.8125, 14: 34.8125, 15: 34.8125, 16: 34.8125, 17: 34.8125, 18: 34.8125, 19: 34.8125, 20: 34.8125, 21: 34.8125, 22: 34.8125, 23: 34.8125, 24: 34.8125, 25: 34.8125, 26: 34.8125, 27: 34.8125, 28: 34.8125, 29: 34.8125, 30: 34.8125, 31: 34.8125, 32: 34.8125, 33: 34.8125, 34: 34.8125, 35: 34.8125, 36: 34.8125, 37: 34.8125, 38: 34.8125, 39: 34.8125, 40: 34.8125, 41: 34.8125, 42: 34.8125, 43: 34.8125, 44: 34.8125, 45: 34.8125, 46: 34.8125, 47: 34.8125, 48: 34.8125, 49: 34.8125, 50: 34.8125, 51: 34.8125, 52: 34.8125, 53: 34.8125, 54: 34.8125, 55: 34.8125, 56: 34.8125, 57: 34.8125, 58: 34.8125, 59: 34.8125, 60: 34.8125, 61: 34.8125, 62: 34.8125, 63: 34.8125}",2025-03-12 20:21:10.591189
669.2,"{0: 9.1, 1: 20.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 9.1, 7: 0.0, 8: 11.1, 9: 20.0, 10: 20.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 20.0, 16: 0.0, 17: 20.0, 18: 30.0, 19: 60.0, 20: 22.2, 21: 11.1, 22: 11.1, 23: 20.0, 24: 18.2, 25: 18.2, 26: 0.0, 27: 11.1, 28: 27.3, 29: 20.0, 30: 11.1, 31: 100.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 100.0, 36: 0.0, 37: 20.0, 38: 10.0, 39: 30.0, 40: 0.0, 41: 10.0, 42: 0.0, 43: 0.0, 44: 11.1, 45: 0.0, 46: 0.0, 47: 0.0, 48: 10.0, 49: 0.0, 50: 27.3, 51: 40.0, 52: 9.1, 53: 18.2, 54: 18.2, 55: 0.0, 56: 0.0, 57: 20.0, 58: 20.0, 59: 11.1, 60: 0.0, 61: 11.1, 62: 20.0, 63: 11.1}","{0: 34.9375, 1: 34.9375, 2: 34.9375, 3: 34.9375, 4: 34.9375, 5: 34.9375, 6: 34.9375, 7: 34.9375, 8: 34.9375, 9: 34.9375, 10: 34.9375, 11: 34.9375, 12: 34.9375, 13: 34.9375, 14: 34.9375, 15: 34.9375, 16: 34.9375, 17: 34.9375, 18: 34.9375, 19: 34.9375, 20: 34.9375, 21: 34.9375, 22: 34.9375, 23: 34.9375, 24: 34.9375, 25: 34.9375, 26: 34.9375, 27: 34.9375, 28: 34.9375, 29: 34.9375, 30: 34.9375, 31: 34.9375, 32: 34.9375, 33: 34.9375, 34: 34.9375, 35: 34.9375, 36: 34.9375, 37: 34.9375, 38: 34.9375, 39: 34.9375, 40: 34.9375, 41: 34.9375, 42: 34.9375, 43: 34.9375, 44: 34.9375, 45: 34.9375, 46: 34.9375, 47: 34.9375, 48: 34.9375, 49: 34.9375, 50: 34.9375, 51: 34.9375, 52: 34.9375, 53: 34.9375, 54: 34.9375, 55: 34.9375, 56: 34.9375, 57: 34.9375, 58: 34.9375, 59: 34.9375, 60: 34.9375, 61: 34.9375, 62: 34.9375, 63: 34.9375}",2025-03-12 20:21:12.929577
519.3,"{0: 9.1, 1: 18.2, 2: 0.0, 3: 0.0, 4: 11.1, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 9.1, 11: 20.0, 12: 0.0, 13: 0.0, 14: 60.0, 15: 0.0, 16: 20.0, 17: 0.0, 18: 18.2, 19: 20.0, 20: 18.2, 21: 20.0, 22: 0.0, 23: 20.0, 24: 18.2, 25: 20.0, 26: 20.0, 27: 0.0, 28: 100.0, 29: 0.0, 30: 18.2, 31: 18.2, 32: 0.0, 33: 0.0, 34: 18.2, 35: 0.0, 36: 0.0, 37: 18.2, 38: 0.0, 39: 18.2, 40: 20.0, 41: 0.0, 42: 25.0, 43: 10.0, 44: 18.2, 45: 0.0, 46: 20.0, 47: 100.0, 48: 20.0, 49: 18.2, 50: 18.2, 51: 0.0, 52: 10.0, 53: 18.2, 54: 27.3, 55: 20.0, 56: 0.0, 57: 18.2, 58: 20.0, 59: 20.0, 60: 18.2, 61: 20.0, 62: 0.0, 63: 54.5}","{0: 35.3125, 1: 35.3125, 2: 35.3125, 3: 35.3125, 4: 35.3125, 5: 35.3125, 6: 35.3125, 7: 35.3125, 8: 35.3125, 9: 35.3125, 10: 35.3125, 11: 35.3125, 12: 35.3125, 13: 35.3125, 14: 35.3125, 15: 35.3125, 16: 35.3125, 17: 35.3125, 18: 35.3125, 19: 35.3125, 20: 35.3125, 21: 35.3125, 22: 35.3125, 23: 35.3125, 24: 35.3125, 25: 35.3125, 26: 35.3125, 27: 35.3125, 28: 35.3125, 29: 35.3125, 30: 35.3125, 31: 35.3125, 32: 35.3125, 33: 35.3125, 34: 35.3125, 35: 35.3125, 36: 35.3125, 37: 35.3125, 38: 35.3125, 39: 35.3125, 40: 35.3125, 41: 35.3125, 42: 35.3125, 43: 35.3125, 44: 35.3125, 45: 35.3125, 46: 35.3125, 47: 35.3125, 48: 35.3125, 49: 35.3125, 50: 35.3125, 51: 35.3125, 52: 35.3125, 53: 35.3125, 54: 35.3125, 55: 35.3125, 56: 35.3125, 57: 35.3125, 58: 35.3125, 59: 35.3125, 60: 35.3125, 61: 35.3125, 62: 35.3125, 63: 35.3125}",2025-03-12 20:21:15.261983
99.9,"{0: 100.0, 1: 0.0, 2: 0.0, 3: 20.0, 4: 0.0, 5: 10.0, 6: 10.0, 7: 0.0, 8: 10.0, 9: 0.0, 10: 0.0, 11: 10.0, 12: 10.0, 13: 0.0, 14: 0.0, 15: 10.0, 16: 18.2, 17: 10.0, 18: 20.0, 19: 88.9, 20: 10.0, 21: 10.0, 22: 10.0, 23: 10.0, 24: 0.0, 25: 0.0, 26: 10.0, 27: 0.0, 28: 0.0, 29: 10.0, 30: 10.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 10.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 9.1, 43: 0.0, 44: 0.0, 45: 18.2, 46: 100.0, 47: 0.0, 48: 10.0, 49: 10.0, 50: 20.0, 51: 10.0, 52: 10.0, 53: 9.1, 54: 18.2, 55: 0.0, 56: 11.1, 57: 10.0, 58: 10.0, 59: 10.0, 60: 10.0, 61: 10.0, 62: 0.0, 63: 0.0}","{0: 34.875, 1: 34.875, 2: 34.875, 3: 34.875, 4: 34.875, 5: 34.875, 6: 34.875, 7: 34.875, 8: 34.875, 9: 34.875, 10: 34.875, 11: 34.875, 12: 34.875, 13: 34.875, 14: 34.875, 15: 34.875, 16: 34.875, 17: 34.875, 18: 34.875, 19: 34.875, 20: 34.875, 21: 34.875, 22: 34.875, 23: 34.875, 24: 34.875, 25: 34.875, 26: 34.875, 27: 34.875, 28: 34.875, 29: 34.875, 30: 34.875, 31: 34.875, 32: 34.875, 33: 34.875, 34: 34.875, 35: 34.875, 36: 34.875, 37: 34.875, 38: 34.875, 39: 34.875, 40: 34.875, 41: 34.875, 42: 34.875, 43: 34.875, 44: 34.875, 45: 34.875, 46: 34.875, 47: 34.875, 48: 34.875, 49: 34.875, 50: 34.875, 51: 34.875, 52: 34.875, 53: 34.875, 54: 34.875, 55: 34.875, 56: 34.875, 57: 34.875, 58: 34.875, 59: 34.875, 60: 34.875, 61: 34.875, 62: 34.875, 63: 34.875}",2025-03-12 20:21:17.570788
679.1,"{0: 0.0, 1: 100.0, 2: 0.0, 3: 0.0, 4: 11.1, 5: 30.0, 6: 30.0, 7: 20.0, 8: 33.3, 9: 0.0, 10: 0.0, 11: 36.4, 12: 27.3, 13: 0.0, 14: 0.0, 15: 30.0, 16: 30.0, 17: 20.0, 18: 30.0, 19: 20.0, 20: 33.3, 21: 30.0, 22: 90.0, 23: 30.0, 24: 0.0, 25: 30.0, 26: 36.4, 27: 30.0, 28: 30.0, 29: 0.0, 30: 0.0, 31: 36.4, 32: 0.0, 33: 0.0, 34: 0.0, 35: 30.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 30.0, 49: 36.4, 50: 30.0, 51: 40.0, 52: 30.0, 53: 36.4, 54: 30.0, 55: 80.0, 56: 36.4, 57: 33.3, 58: 0.0, 59: 0.0, 60: 30.0, 61: 30.0, 62: 30.0, 63: 30.0}","{0: 34.6875, 1: 34.6875, 2: 34.6875, 3: 34.6875, 4: 34.6875, 5: 34.6875, 6: 34.6875, 7: 34.6875, 8: 34.6875, 9: 34.6875, 10: 34.6875, 11: 34.6875, 12: 34.6875, 13: 34.6875, 14: 34.6875, 15: 34.6875, 16: 34.6875, 17: 34.6875, 18: 34.6875, 19: 34.6875, 20: 34.6875, 21: 34.6875, 22: 34.6875, 23: 34.6875, 24: 34.6875, 25: 34.6875, 26: 34.6875, 27: 34.6875, 28: 34.6875, 29: 34.6875, 30: 34.6875, 31: 34.6875, 32: 34.6875, 33: 34.6875, 34: 34.6875, 35: 34.6875, 36: 34.6875, 37: 34.6875, 38: 34.6875, 39: 34.6875, 40: 34.6875, 41: 34.6875, 42: 34.6875, 43: 34.6875, 44: 34.6875, 45: 34.6875, 46: 34.6875, 47: 34.6875, 48: 34.6875, 49: 34.6875, 50: 34.6875, 51: 34.6875, 52: 34.6875, 53: 34.6875, 54: 34.6875, 55: 34.6875, 56: 34.6875, 57: 34.6875, 58: 34.6875, 59: 34.6875, 60: 34.6875, 61: 34.6875, 62: 34.6875, 63: 34.6875}",2025-03-12 20:21:19.898501
489.5,"{0: 66.7, 1: 60.0, 2: 20.0, 3: 55.6, 4: 60.0, 5: 55.6, 6: 60.0, 7: 55.6, 8: 55.6, 9: 30.0, 10: 62.5, 11: 30.0, 12: 22.2, 13: 66.7, 14: 60.0, 15: 55.6, 16: 55.6, 17: 18.2, 18: 20.0, 19: 50.0, 20: 20.0, 21: 22.2, 22: 70.0, 23: 22.2, 24: 55.6, 25: 18.2, 26: 11.1, 27: 20.0, 28: 20.0, 29: 50.0, 30: 11.1, 31: 18.2, 32: 30.0, 33: 55.6, 34: 60.0, 35: 55.6, 36: 55.6, 37: 55.6, 38: 30.0, 39: 55.6, 40: 62.5, 41: 80.0, 42: 60.0, 43: 60.0, 44: 50.0, 45: 55.6, 46: 55.6, 47: 60.0, 48: 40.0, 49: 20.0, 50: 20.0, 51: 20.0, 52: 20.0, 53: 18.2, 54: 70.0, 55: 0.0, 56: 18.2, 57: 18.2, 58: 11.1, 59: 10.0, 60: 20.0, 61: 11.1, 62: 20.0, 63: 100.0}","{0: 34.5, 1: 34.5, 2: 34.5, 3: 34.5, 4: 34.5, 5: 34.5, 6: 34.5, 7: 34.5, 8: 34.5, 9: 34.5, 10: 34.5, 11: 34.5, 12: 34.5, 13: 34.5, 14: 34.5, 15: 34.5, 16: 34.5, 17: 34.5, 18: 34.5, 19: 34.5, 20: 34.5, 21: 34.5, 22: 34.5, 23: 34.5, 24: 34.5, 25: 34.5, 26: 34.5, 27: 34.5, 28: 34.5, 29: 34.5, 30: 34.5, 31: 34.5, 32: 34.5, 33: 34.5, 34: 34.5, 35: 34.5, 36: 34.5, 37: 34.5, 38: 34.5, 39: 34.5, 40: 34.5, 41: 34.5, 42: 34.5, 43: 34.5, 44: 34.5, 45: 34.5, 46: 34.5, 47: 34.5, 48: 34.5, 49: 34.5, 50: 34.5, 51: 34.5, 52: 34.5, 53: 34.5, 54: 34.5, 55: 34.5, 56: 34.5, 57: 34.5, 58: 34.5, 59: 34.5, 60: 34.5, 61: 34.5, 62: 34.5, 63: 34.5}",2025-03-12 20:21:22.223677
1068.8,"{0: 20.0, 1: 18.2, 2: 10.0, 3: 18.2, 4: 0.0, 5: 11.1, 6: 11.1, 7: 20.0, 8: 20.0, 9: 20.0, 10: 11.1, 11: 0.0, 12: 22.2, 13: 10.0, 14: 11.1, 15: 10.0, 16: 11.1, 17: 0.0, 18: 20.0, 19: 10.0, 20: 88.9, 21: 20.0, 22: 20.0, 23: 9.1, 24: 0.0, 25: 10.0, 26: 90.0, 27: 100.0, 28: 18.2, 29: 10.0, 30: 0.0, 31: 0.0, 32: 11.1, 33: 11.1, 34: 20.0, 35: 18.2, 36: 20.0, 37: 10.0, 38: 20.0, 39: 9.1, 40: 18.2, 41: 10.0, 42: 10.0, 43: 9.1, 44: 11.1, 45: 18.2, 46: 20.0, 47: 11.1, 48: 9.1, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 20.0, 54: 0.0, 55: 9.1, 56: 11.1, 57: 0.0, 58: 18.2, 59: 20.0, 60: 9.1, 61: 0.0, 62: 0.0, 63: 10.0}","{0: 34.1875, 1: 34.1875, 2: 34.1875, 3: 34.1875, 4: 34.1875, 5: 34.1875, 6: 34.1875, 7: 34.1875, 8: 34.1875, 9: 34.1875, 10: 34.1875, 11: 34.1875, 12: 34.1875, 13: 34.1875, 14: 34.1875, 15: 34.1875, 16: 34.1875, 17: 34.1875, 18: 34.1875, 19: 34.1875, 20: 34.1875, 21: 34.1875, 22: 34.1875, 23: 34.1875, 24: 34.1875, 25: 34.1875, 26: 34.1875, 27: 34.1875, 28: 34.1875, 29: 34.1875, 30: 34.1875, 31: 34.1875, 32: 34.1875, 33: 34.1875, 34: 34.1875, 35: 34.1875, 36: 34.1875, 37: 34.1875, 38: 34.1875, 39: 34.1875, 40: 34.1875, 41: 34.1875, 42: 34.1875, 43: 34.1875, 44: 34.1875, 45: 34.1875, 46: 34.1875, 47: 34.1875, 48: 34.1875, 49: 34.1875, 50: 34.1875, 51: 34.1875, 52: 34.1875, 53: 34.1875, 54: 34.1875, 55: 34.1875, 56: 34.1875, 57: 34.1875, 58: 34.1875, 59: 34.1875, 60: 34.1875, 61: 34.1875, 62: 34.1875, 63: 34.1875}",2025-03-12 20:21:24.554001
968.6,"{0: 50.0, 1: 33.3, 2: 30.0, 3: 44.4, 4: 30.0, 5: 50.0, 6: 50.0, 7: 55.6, 8: 50.0, 9: 30.0, 10: 30.0, 11: 44.4, 12: 40.0, 13: 50.0, 14: 30.0, 15: 50.0, 16: 54.5, 17: 36.4, 18: 36.4, 19: 30.0, 20: 36.4, 21: 30.0, 22: 30.0, 23: 30.0, 24: 30.0, 25: 30.0, 26: 80.0, 27: 40.0, 28: 40.0, 29: 30.0, 30: 30.0, 31: 30.0, 32: 55.6, 33: 44.4, 34: 40.0, 35: 50.0, 36: 40.0, 37: 45.5, 38: 45.5, 39: 40.0, 40: 44.4, 41: 40.0, 42: 40.0, 43: 44.4, 44: 50.0, 45: 50.0, 46: 40.0, 47: 50.0, 48: 22.2, 49: 30.0, 50: 40.0, 51: 30.0, 52: 30.0, 53: 30.0, 54: 45.5, 55: 90.9, 56: 30.0, 57: 30.0, 58: 50.0, 59: 44.4, 60: 30.0, 61: 36.4, 62: 30.0, 63: 100.0}","{0: 34.0, 1: 34.0, 2: 34.0, 3: 34.0, 4: 34.0, 5: 34.0, 6: 34.0, 7: 34.0, 8: 34.0, 9: 34.0, 10: 34.0, 11: 34.0, 12: 34.0, 13: 34.0, 14: 34.0, 15: 34.0, 16: 34.0, 17: 34.0, 18: 34.0, 19: 34.0, 20: 34.0, 21: 34.0, 22: 34.0, 23: 34.0, 24: 34.0, 25: 34.0, 26: 34.0, 27: 34.0, 28: 34.0, 29: 34.0, 30: 34.0, 31: 34.0, 32: 34.0, 33: 34.0, 34: 34.0, 35: 34.0, 36: 34.0, 37: 34.0, 38: 34.0, 39: 34.0, 40: 34.0, 41: 34.0, 42: 34.0, 43: 34.0, 44: 34.0, 45: 34.0, 46: 34.0, 47: 34.0, 48: 34.0, 49: 34.0, 50: 34.0, 51: 34.0, 52: 34.0, 53: 34.0, 54: 34.0, 55: 34.0, 56: 34.0, 57: 34.0, 58: 34.0, 59: 34.0, 60: 34.0, 61: 34.0, 62: 34.0, 63: 34.0}",2025-03-12 20:21:26.907638
309.5,"{0: 0.0, 1: 0.0, 2: 20.0, 3: 0.0, 4: 18.2, 5: 18.2, 6: 50.0, 7: 20.0, 8: 63.6, 9: 0.0, 10: 20.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 10.0, 15: 50.0, 16: 20.0, 17: 11.1, 18: 18.2, 19: 20.0, 20: 20.0, 21: 0.0, 22: 10.0, 23: 20.0, 24: 0.0, 25: 20.0, 26: 0.0, 27: 18.2, 28: 0.0, 29: 20.0, 30: 20.0, 31: 100.0, 32: 0.0, 33: 9.1, 34: 0.0, 35: 33.3, 36: 0.0, 37: 0.0, 38: 10.0, 39: 0.0, 40: 11.1, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 9.1, 48: 18.2, 49: 18.2, 50: 20.0, 51: 20.0, 52: 20.0, 53: 20.0, 54: 90.9, 55: 20.0, 56: 18.2, 57: 20.0, 58: 20.0, 59: 20.0, 60: 20.0, 61: 20.0, 62: 18.2, 63: 0.0}","{0: 34.125, 1: 34.125, 2: 34.125, 3: 34.125, 4: 34.125, 5: 34.125, 6: 34.125, 7: 34.125, 8: 34.125, 9: 34.125, 10: 34.125, 11: 34.125, 12: 34.125, 13: 34.125, 14: 34.125, 15: 34.125, 16: 34.125, 17: 34.125, 18: 34.125, 19: 34.125, 20: 34.125, 21: 34.125, 22: 34.125, 23: 34.125, 24: 34.125, 25: 34.125, 26: 34.125, 27: 34.125, 28: 34.125, 29: 34.125, 30: 34.125, 31: 34.125, 32: 34.125, 33: 34.125, 34: 34.125, 35: 34.125, 36: 34.125, 37: 34.125, 38: 34.125, 39: 34.125, 40: 34.125, 41: 34.125, 42: 34.125, 43: 34.125, 44: 34.125, 45: 34.125, 46: 34.125, 47: 34.125, 48: 34.125, 49: 34.125, 50: 34.125, 51: 34.125, 52: 34.125, 53: 34.125, 54: 34.125, 55: 34.125, 56: 34.125, 57: 34.125, 58: 34.125, 59: 34.125, 60: 34.125, 61: 34.125, 62: 34.125, 63: 34.125}",2025-03-12 20:21:29.248896
1038.8,"{0: 55.6, 1: 33.3, 2: 55.6, 3: 44.4, 4: 50.0, 5: 33.3, 6: 50.0, 7: 44.4, 8: 33.3, 9: 55.6, 10: 50.0, 11: 37.5, 12: 50.0, 13: 50.0, 14: 30.0, 15: 50.0, 16: 55.6, 17: 33.3, 18: 50.0, 19: 30.0, 20: 33.3, 21: 40.0, 22: 100.0, 23: 40.0, 24: 33.3, 25: 33.3, 26: 40.0, 27: 33.3, 28: 33.3, 29: 30.0, 30: 60.0, 31: 100.0, 32: 50.0, 33: 54.5, 34: 50.0, 35: 70.0, 36: 50.0, 37: 50.0, 38: 50.0, 39: 70.0, 40: 33.3, 41: 50.0, 42: 44.4, 43: 50.0, 44: 55.6, 45: 30.0, 46: 55.6, 47: 50.0, 48: 30.0, 49: 30.0, 50: 33.3, 51: 22.2, 52: 50.0, 53: 33.3, 54: 60.0, 55: 55.6, 56: 30.0, 57: 36.4, 58: 30.0, 59: 33.3, 60: 30.0, 61: 30.0, 62: 30.0, 63: 40.0}","{0: 34.1875, 1: 34.1875, 2: 34.1875, 3: 34.1875, 4: 34.1875, 5: 34.1875, 6: 34.1875, 7: 34.1875, 8: 34.1875, 9: 34.1875, 10: 34.1875, 11: 34.1875, 12: 34.1875, 13: 34.1875, 14: 34.1875, 15: 34.1875, 16: 34.1875, 17: 34.1875, 18: 34.1875, 19: 34.1875, 20: 34.1875, 21: 34.1875, 22: 34.1875, 23: 34.1875, 24: 34.1875, 25: 34.1875, 26: 34.1875, 27: 34.1875, 28: 34.1875, 29: 34.1875, 30: 34.1875, 31: 34.1875, 32: 34.1875, 33: 34.1875, 34: 34.1875, 35: 34.1875, 36: 34.1875, 37: 34.1875, 38: 34.1875, 39: 34.1875, 40: 34.1875, 41: 34.1875, 42: 34.1875, 43: 34.1875, 44: 34.1875, 45: 34.1875, 46: 34.1875, 47: 34.1875, 48: 34.1875, 49: 34.1875, 50: 34.1875, 51: 34.1875, 52: 34.1875, 53: 34.1875, 54: 34.1875, 55: 34.1875, 56: 34.1875, 57: 34.1875, 58: 34.1875, 59: 34.1875, 60: 34.1875, 61: 34.1875, 62: 34.1875, 63: 34.1875}",2025-03-12 20:21:31.579472
