Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
639.3,"{0: 100.0, 1: 20.0, 2: 10.0, 3: 20.0, 4: 80.0, 5: 40.0, 6: 20.0, 7: 27.3, 8: 18.2, 9: 30.0, 10: 22.2, 11: 20.0, 12: 22.2, 13: 22.2, 14: 20.0, 15: 18.2, 16: 27.3, 17: 20.0, 18: 20.0, 19: 20.0, 20: 11.1, 21: 27.3, 22: 20.0, 23: 18.2, 24: 20.0, 25: 11.1, 26: 20.0, 27: 27.3, 28: 11.1, 29: 20.0, 30: 10.0, 31: 30.0, 32: 20.0, 33: 20.0, 34: 20.0, 35: 20.0, 36: 20.0, 37: 27.3, 38: 20.0, 39: 18.2, 40: 20.0, 41: 20.0, 42: 20.0, 43: 27.3, 44: 30.0, 45: 22.2, 46: 20.0, 47: 20.0, 48: 20.0, 49: 20.0, 50: 20.0, 51: 20.0, 52: 30.0, 53: 20.0, 54: 20.0, 55: 18.2, 56: 27.3, 57: 90.0, 58: 18.2, 59: 27.3, 60: 20.0, 61: 20.0, 62: 18.2, 63: 9.1}","{0: 34.5, 1: 34.5, 2: 34.5, 3: 34.5, 4: 34.5, 5: 34.5, 6: 34.5, 7: 34.5, 8: 34.5, 9: 34.5, 10: 34.5, 11: 34.5, 12: 34.5, 13: 34.5, 14: 34.5, 15: 34.5, 16: 34.5, 17: 34.5, 18: 34.5, 19: 34.5, 20: 34.5, 21: 34.5, 22: 34.5, 23: 34.5, 24: 34.5, 25: 34.5, 26: 34.5, 27: 34.5, 28: 34.5, 29: 34.5, 30: 34.5, 31: 34.5, 32: 34.5, 33: 34.5, 34: 34.5, 35: 34.5, 36: 34.5, 37: 34.5, 38: 34.5, 39: 34.5, 40: 34.5, 41: 34.5, 42: 34.5, 43: 34.5, 44: 34.5, 45: 34.5, 46: 34.5, 47: 34.5, 48: 34.5, 49: 34.5, 50: 34.5, 51: 34.5, 52: 34.5, 53: 34.5, 54: 34.5, 55: 34.5, 56: 34.5, 57: 34.5, 58: 34.5, 59: 34.5, 60: 34.5, 61: 34.5, 62: 34.5, 63: 34.5}",2025-03-12 19:37:21.723451
1038.8,"{0: 50.0, 1: 20.0, 2: 36.4, 3: 20.0, 4: 36.4, 5: 72.7, 6: 30.0, 7: 40.0, 8: 40.0, 9: 20.0, 10: 30.0, 11: 40.0, 12: 60.0, 13: 40.0, 14: 40.0, 15: 20.0, 16: 20.0, 17: 36.4, 18: 20.0, 19: 100.0, 20: 40.0, 21: 30.0, 22: 30.0, 23: 20.0, 24: 20.0, 25: 30.0, 26: 22.2, 27: 20.0, 28: 0.0, 29: 22.2, 30: 70.0, 31: 54.5, 32: 45.5, 33: 40.0, 34: 40.0, 35: 36.4, 36: 22.2, 37: 40.0, 38: 40.0, 39: 20.0, 40: 20.0, 41: 36.4, 42: 36.4, 43: 27.3, 44: 33.3, 45: 40.0, 46: 30.0, 47: 30.0, 48: 30.0, 49: 20.0, 50: 27.3, 51: 40.0, 52: 20.0, 53: 22.2, 54: 20.0, 55: 20.0, 56: 0.0, 57: 30.0, 58: 54.5, 59: 30.0, 60: 27.3, 61: 50.0, 62: 18.2, 63: 30.0}","{0: 34.0625, 1: 34.0625, 2: 34.0625, 3: 34.0625, 4: 34.0625, 5: 34.0625, 6: 34.0625, 7: 34.0625, 8: 34.0625, 9: 34.0625, 10: 34.0625, 11: 34.0625, 12: 34.0625, 13: 34.0625, 14: 34.0625, 15: 34.0625, 16: 34.0625, 17: 34.0625, 18: 34.0625, 19: 34.0625, 20: 34.0625, 21: 34.0625, 22: 34.0625, 23: 34.0625, 24: 34.0625, 25: 34.0625, 26: 34.0625, 27: 34.0625, 28: 34.0625, 29: 34.0625, 30: 34.0625, 31: 34.0625, 32: 34.0625, 33: 34.0625, 34: 34.0625, 35: 34.0625, 36: 34.0625, 37: 34.0625, 38: 34.0625, 39: 34.0625, 40: 34.0625, 41: 34.0625, 42: 34.0625, 43: 34.0625, 44: 34.0625, 45: 34.0625, 46: 34.0625, 47: 34.0625, 48: 34.0625, 49: 34.0625, 50: 34.0625, 51: 34.0625, 52: 34.0625, 53: 34.0625, 54: 34.0625, 55: 34.0625, 56: 34.0625, 57: 34.0625, 58: 34.0625, 59: 34.0625, 60: 34.0625, 61: 34.0625, 62: 34.0625, 63: 34.0625}",2025-03-12 19:37:24.064480
918.7,"{0: 36.4, 1: 36.4, 2: 30.0, 3: 20.0, 4: 36.4, 5: 22.2, 6: 36.4, 7: 30.0, 8: 22.2, 9: 20.0, 10: 20.0, 11: 0.0, 12: 30.0, 13: 0.0, 14: 54.5, 15: 36.4, 16: 30.0, 17: 50.0, 18: 30.0, 19: 30.0, 20: 100.0, 21: 30.0, 22: 27.3, 23: 30.0, 24: 30.0, 25: 50.0, 26: 20.0, 27: 27.3, 28: 30.0, 29: 90.0, 30: 20.0, 31: 20.0, 32: 36.4, 33: 36.4, 34: 30.0, 35: 30.0, 36: 36.4, 37: 36.4, 38: 33.3, 39: 0.0, 40: 30.0, 41: 27.3, 42: 30.0, 43: 30.0, 44: 40.0, 45: 36.4, 46: 72.7, 47: 36.4, 48: 27.3, 49: 22.2, 50: 10.0, 51: 22.2, 52: 20.0, 53: 30.0, 54: 22.2, 55: 27.3, 56: 0.0, 57: 27.3, 58: 50.0, 59: 50.0, 60: 30.0, 61: 44.4, 62: 54.5, 63: 22.2}","{0: 33.75, 1: 33.75, 2: 33.75, 3: 33.75, 4: 33.75, 5: 33.75, 6: 33.75, 7: 33.75, 8: 33.75, 9: 33.75, 10: 33.75, 11: 33.75, 12: 33.75, 13: 33.75, 14: 33.75, 15: 33.75, 16: 33.75, 17: 33.75, 18: 33.75, 19: 33.75, 20: 33.75, 21: 33.75, 22: 33.75, 23: 33.75, 24: 33.75, 25: 33.75, 26: 33.75, 27: 33.75, 28: 33.75, 29: 33.75, 30: 33.75, 31: 33.75, 32: 33.75, 33: 33.75, 34: 33.75, 35: 33.75, 36: 33.75, 37: 33.75, 38: 33.75, 39: 33.75, 40: 33.75, 41: 33.75, 42: 33.75, 43: 33.75, 44: 33.75, 45: 33.75, 46: 33.75, 47: 33.75, 48: 33.75, 49: 33.75, 50: 33.75, 51: 33.75, 52: 33.75, 53: 33.75, 54: 33.75, 55: 33.75, 56: 33.75, 57: 33.75, 58: 33.75, 59: 33.75, 60: 33.75, 61: 33.75, 62: 33.75, 63: 33.75}",2025-03-12 19:37:26.376794
109.9,"{0: 0.0, 1: 30.0, 2: 30.0, 3: 30.0, 4: 33.3, 5: 30.0, 6: 0.0, 7: 33.3, 8: 11.1, 9: 80.0, 10: 20.0, 11: 30.0, 12: 30.0, 13: 0.0, 14: 30.0, 15: 30.0, 16: 0.0, 17: 33.3, 18: 0.0, 19: 0.0, 20: 0.0, 21: 22.2, 22: 0.0, 23: 20.0, 24: 9.1, 25: 20.0, 26: 0.0, 27: 0.0, 28: 20.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 22.2, 33: 22.2, 34: 30.0, 35: 30.0, 36: 40.0, 37: 30.0, 38: 30.0, 39: 33.3, 40: 0.0, 41: 30.0, 42: 30.0, 43: 0.0, 44: 30.0, 45: 36.4, 46: 0.0, 47: 30.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 40.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 100.0, 57: 0.0, 58: 100.0, 59: 0.0, 60: 0.0, 61: 30.0, 62: 22.2, 63: 0.0}","{0: 34.0, 1: 34.0, 2: 34.0, 3: 34.0, 4: 34.0, 5: 34.0, 6: 34.0, 7: 34.0, 8: 34.0, 9: 34.0, 10: 34.0, 11: 34.0, 12: 34.0, 13: 34.0, 14: 34.0, 15: 34.0, 16: 34.0, 17: 34.0, 18: 34.0, 19: 34.0, 20: 34.0, 21: 34.0, 22: 34.0, 23: 34.0, 24: 34.0, 25: 34.0, 26: 34.0, 27: 34.0, 28: 34.0, 29: 34.0, 30: 34.0, 31: 34.0, 32: 34.0, 33: 34.0, 34: 34.0, 35: 34.0, 36: 34.0, 37: 34.0, 38: 34.0, 39: 34.0, 40: 34.0, 41: 34.0, 42: 34.0, 43: 34.0, 44: 34.0, 45: 34.0, 46: 34.0, 47: 34.0, 48: 34.0, 49: 34.0, 50: 34.0, 51: 34.0, 52: 34.0, 53: 34.0, 54: 34.0, 55: 34.0, 56: 34.0, 57: 34.0, 58: 34.0, 59: 34.0, 60: 34.0, 61: 34.0, 62: 34.0, 63: 34.0}",2025-03-12 19:37:28.694296
959.0,"{0: 10.0, 1: 40.0, 2: 54.5, 3: 40.0, 4: 40.0, 5: 40.0, 6: 66.7, 7: 50.0, 8: 10.0, 9: 10.0, 10: 40.0, 11: 45.5, 12: 50.0, 13: 0.0, 14: 40.0, 15: 40.0, 16: 0.0, 17: 40.0, 18: 10.0, 19: 50.0, 20: 10.0, 21: 50.0, 22: 10.0, 23: 45.5, 24: 0.0, 25: 45.5, 26: 90.0, 27: 0.0, 28: 40.0, 29: 9.1, 30: 10.0, 31: 10.0, 32: 40.0, 33: 45.5, 34: 45.5, 35: 40.0, 36: 22.2, 37: 40.0, 38: 0.0, 39: 44.4, 40: 44.4, 41: 45.5, 42: 44.4, 43: 10.0, 44: 40.0, 45: 45.5, 46: 10.0, 47: 40.0, 48: 9.1, 49: 10.0, 50: 11.1, 51: 10.0, 52: 10.0, 53: 10.0, 54: 10.0, 55: 9.1, 56: 100.0, 57: 10.0, 58: 10.0, 59: 16.7, 60: 0.0, 61: 40.0, 62: 36.4, 63: 0.0}","{0: 34.125, 1: 34.125, 2: 34.125, 3: 34.125, 4: 34.125, 5: 34.125, 6: 34.125, 7: 34.125, 8: 34.125, 9: 34.125, 10: 34.125, 11: 34.125, 12: 34.125, 13: 34.125, 14: 34.125, 15: 34.125, 16: 34.125, 17: 34.125, 18: 34.125, 19: 34.125, 20: 34.125, 21: 34.125, 22: 34.125, 23: 34.125, 24: 34.125, 25: 34.125, 26: 34.125, 27: 34.125, 28: 34.125, 29: 34.125, 30: 34.125, 31: 34.125, 32: 34.125, 33: 34.125, 34: 34.125, 35: 34.125, 36: 34.125, 37: 34.125, 38: 34.125, 39: 34.125, 40: 34.125, 41: 34.125, 42: 34.125, 43: 34.125, 44: 34.125, 45: 34.125, 46: 34.125, 47: 34.125, 48: 34.125, 49: 34.125, 50: 34.125, 51: 34.125, 52: 34.125, 53: 34.125, 54: 34.125, 55: 34.125, 56: 34.125, 57: 34.125, 58: 34.125, 59: 34.125, 60: 34.125, 61: 34.125, 62: 34.125, 63: 34.125}",2025-03-12 19:37:31.007265
789.2,"{0: 44.4, 1: 11.1, 2: 30.0, 3: 30.0, 4: 45.5, 5: 30.0, 6: 40.0, 7: 27.3, 8: 25.0, 9: 36.4, 10: 40.0, 11: 50.0, 12: 45.5, 13: 40.0, 14: 40.0, 15: 40.0, 16: 20.0, 17: 20.0, 18: 20.0, 19: 11.1, 20: 18.2, 21: 11.1, 22: 20.0, 23: 30.0, 24: 40.0, 25: 11.1, 26: 9.1, 27: 40.0, 28: 11.1, 29: 11.1, 30: 11.1, 31: 20.0, 32: 40.0, 33: 40.0, 34: 20.0, 35: 40.0, 36: 40.0, 37: 36.4, 38: 25.0, 39: 22.2, 40: 36.4, 41: 36.4, 42: 40.0, 43: 40.0, 44: 45.5, 45: 40.0, 46: 40.0, 47: 77.8, 48: 36.4, 49: 20.0, 50: 10.0, 51: 20.0, 52: 11.1, 53: 18.2, 54: 10.0, 55: 11.1, 56: 36.4, 57: 20.0, 58: 90.0, 59: 20.0, 60: 11.1, 61: 11.1, 62: 100.0, 63: 20.0}","{0: 34.0625, 1: 34.0625, 2: 34.0625, 3: 34.0625, 4: 34.0625, 5: 34.0625, 6: 34.0625, 7: 34.0625, 8: 34.0625, 9: 34.0625, 10: 34.0625, 11: 34.0625, 12: 34.0625, 13: 34.0625, 14: 34.0625, 15: 34.0625, 16: 34.0625, 17: 34.0625, 18: 34.0625, 19: 34.0625, 20: 34.0625, 21: 34.0625, 22: 34.0625, 23: 34.0625, 24: 34.0625, 25: 34.0625, 26: 34.0625, 27: 34.0625, 28: 34.0625, 29: 34.0625, 30: 34.0625, 31: 34.0625, 32: 34.0625, 33: 34.0625, 34: 34.0625, 35: 34.0625, 36: 34.0625, 37: 34.0625, 38: 34.0625, 39: 34.0625, 40: 34.0625, 41: 34.0625, 42: 34.0625, 43: 34.0625, 44: 34.0625, 45: 34.0625, 46: 34.0625, 47: 34.0625, 48: 34.0625, 49: 34.0625, 50: 34.0625, 51: 34.0625, 52: 34.0625, 53: 34.0625, 54: 34.0625, 55: 34.0625, 56: 34.0625, 57: 34.0625, 58: 34.0625, 59: 34.0625, 60: 34.0625, 61: 34.0625, 62: 34.0625, 63: 34.0625}",2025-03-12 19:37:33.337033
769.0,"{0: 20.0, 1: 20.0, 2: 20.0, 3: 20.0, 4: 27.3, 5: 27.3, 6: 18.2, 7: 20.0, 8: 11.1, 9: 18.2, 10: 18.2, 11: 18.2, 12: 20.0, 13: 20.0, 14: 11.1, 15: 18.2, 16: 100.0, 17: 18.2, 18: 18.2, 19: 11.1, 20: 20.0, 21: 11.1, 22: 11.1, 23: 20.0, 24: 11.1, 25: 18.2, 26: 9.1, 27: 11.1, 28: 11.1, 29: 20.0, 30: 20.0, 31: 11.1, 32: 18.2, 33: 20.0, 34: 20.0, 35: 20.0, 36: 90.0, 37: 20.0, 38: 20.0, 39: 18.2, 40: 18.2, 41: 18.2, 42: 18.2, 43: 20.0, 44: 20.0, 45: 22.2, 46: 20.0, 47: 20.0, 48: 20.0, 49: 11.1, 50: 20.0, 51: 30.0, 52: 11.1, 53: 18.2, 54: 20.0, 55: 11.1, 56: 10.0, 57: 20.0, 58: 90.9, 59: 18.2, 60: 20.0, 61: 11.1, 62: 11.1, 63: 11.1}","{0: 34.25, 1: 34.25, 2: 34.25, 3: 34.25, 4: 34.25, 5: 34.25, 6: 34.25, 7: 34.25, 8: 34.25, 9: 34.25, 10: 34.25, 11: 34.25, 12: 34.25, 13: 34.25, 14: 34.25, 15: 34.25, 16: 34.25, 17: 34.25, 18: 34.25, 19: 34.25, 20: 34.25, 21: 34.25, 22: 34.25, 23: 34.25, 24: 34.25, 25: 34.25, 26: 34.25, 27: 34.25, 28: 34.25, 29: 34.25, 30: 34.25, 31: 34.25, 32: 34.25, 33: 34.25, 34: 34.25, 35: 34.25, 36: 34.25, 37: 34.25, 38: 34.25, 39: 34.25, 40: 34.25, 41: 34.25, 42: 34.25, 43: 34.25, 44: 34.25, 45: 34.25, 46: 34.25, 47: 34.25, 48: 34.25, 49: 34.25, 50: 34.25, 51: 34.25, 52: 34.25, 53: 34.25, 54: 34.25, 55: 34.25, 56: 34.25, 57: 34.25, 58: 34.25, 59: 34.25, 60: 34.25, 61: 34.25, 62: 34.25, 63: 34.25}",2025-03-12 19:37:35.649073
918.9,"{0: 50.0, 1: 30.0, 2: 55.6, 3: 55.6, 4: 54.5, 5: 54.5, 6: 40.0, 7: 55.6, 8: 30.0, 9: 66.7, 10: 36.4, 11: 54.5, 12: 36.4, 13: 55.6, 14: 63.6, 15: 55.6, 16: 50.0, 17: 66.7, 18: 20.0, 19: 0.0, 20: 40.0, 21: 50.0, 22: 36.4, 23: 44.4, 24: 30.0, 25: 45.5, 26: 100.0, 27: 40.0, 28: 44.4, 29: 44.4, 30: 44.4, 31: 44.4, 32: 80.0, 33: 55.6, 34: 55.6, 35: 50.0, 36: 90.0, 37: 60.0, 38: 54.5, 39: 60.0, 40: 55.6, 41: 50.0, 42: 50.0, 43: 54.5, 44: 55.6, 45: 60.0, 46: 40.0, 47: 54.5, 48: 40.0, 49: 40.0, 50: 44.4, 51: 50.0, 52: 44.4, 53: 30.0, 54: 55.6, 55: 36.4, 56: 100.0, 57: 45.5, 58: 66.7, 59: 40.0, 60: 45.5, 61: 45.5, 62: 40.0, 63: 40.0}","{0: 34.1875, 1: 34.1875, 2: 34.1875, 3: 34.1875, 4: 34.1875, 5: 34.1875, 6: 34.1875, 7: 34.1875, 8: 34.1875, 9: 34.1875, 10: 34.1875, 11: 34.1875, 12: 34.1875, 13: 34.1875, 14: 34.1875, 15: 34.1875, 16: 34.1875, 17: 34.1875, 18: 34.1875, 19: 34.1875, 20: 34.1875, 21: 34.1875, 22: 34.1875, 23: 34.1875, 24: 34.1875, 25: 34.1875, 26: 34.1875, 27: 34.1875, 28: 34.1875, 29: 34.1875, 30: 34.1875, 31: 34.1875, 32: 34.1875, 33: 34.1875, 34: 34.1875, 35: 34.1875, 36: 34.1875, 37: 34.1875, 38: 34.1875, 39: 34.1875, 40: 34.1875, 41: 34.1875, 42: 34.1875, 43: 34.1875, 44: 34.1875, 45: 34.1875, 46: 34.1875, 47: 34.1875, 48: 34.1875, 49: 34.1875, 50: 34.1875, 51: 34.1875, 52: 34.1875, 53: 34.1875, 54: 34.1875, 55: 34.1875, 56: 34.1875, 57: 34.1875, 58: 34.1875, 59: 34.1875, 60: 34.1875, 61: 34.1875, 62: 34.1875, 63: 34.1875}",2025-03-12 19:37:37.956917
1198.3,"{0: 22.2, 1: 22.2, 2: 30.0, 3: 60.0, 4: 30.0, 5: 22.2, 6: 20.0, 7: 22.2, 8: 90.0, 9: 30.0, 10: 30.0, 11: 27.3, 12: 50.0, 13: 20.0, 14: 22.2, 15: 30.0, 16: 54.5, 17: 50.0, 18: 54.5, 19: 50.0, 20: 36.4, 21: 63.6, 22: 40.0, 23: 60.0, 24: 54.5, 25: 54.5, 26: 60.0, 27: 60.0, 28: 55.6, 29: 54.5, 30: 63.6, 31: 40.0, 32: 22.2, 33: 20.0, 34: 30.0, 35: 50.0, 36: 22.2, 37: 22.2, 38: 22.2, 39: 20.0, 40: 20.0, 41: 30.0, 42: 60.0, 43: 30.0, 44: 27.3, 45: 27.3, 46: 27.3, 47: 22.2, 48: 50.0, 49: 90.0, 50: 60.0, 51: 36.4, 52: 50.0, 53: 63.6, 54: 54.5, 55: 54.5, 56: 54.5, 57: 60.0, 58: 54.5, 59: 63.6, 60: 60.0, 61: 60.0, 62: 60.0, 63: 100.0}","{0: 34.625, 1: 34.625, 2: 34.625, 3: 34.625, 4: 34.625, 5: 34.625, 6: 34.625, 7: 34.625, 8: 34.625, 9: 34.625, 10: 34.625, 11: 34.625, 12: 34.625, 13: 34.625, 14: 34.625, 15: 34.625, 16: 34.625, 17: 34.625, 18: 34.625, 19: 34.625, 20: 34.625, 21: 34.625, 22: 34.625, 23: 34.625, 24: 34.625, 25: 34.625, 26: 34.625, 27: 34.625, 28: 34.625, 29: 34.625, 30: 34.625, 31: 34.625, 32: 34.625, 33: 34.625, 34: 34.625, 35: 34.625, 36: 34.625, 37: 34.625, 38: 34.625, 39: 34.625, 40: 34.625, 41: 34.625, 42: 34.625, 43: 34.625, 44: 34.625, 45: 34.625, 46: 34.625, 47: 34.625, 48: 34.625, 49: 34.625, 50: 34.625, 51: 34.625, 52: 34.625, 53: 34.625, 54: 34.625, 55: 34.625, 56: 34.625, 57: 34.625, 58: 34.625, 59: 34.625, 60: 34.625, 61: 34.625, 62: 34.625, 63: 34.625}",2025-03-12 19:37:40.294370
629.4,"{0: 30.0, 1: 40.0, 2: 40.0, 3: 30.0, 4: 36.4, 5: 33.3, 6: 36.4, 7: 30.0, 8: 11.1, 9: 36.4, 10: 30.0, 11: 44.4, 12: 40.0, 13: 36.4, 14: 30.0, 15: 36.4, 16: 30.0, 17: 33.3, 18: 33.3, 19: 36.4, 20: 40.0, 21: 45.5, 22: 40.0, 23: 40.0, 24: 33.3, 25: 88.9, 26: 40.0, 27: 40.0, 28: 40.0, 29: 40.0, 30: 40.0, 31: 30.0, 32: 40.0, 33: 40.0, 34: 30.0, 35: 33.3, 36: 36.4, 37: 30.0, 38: 30.0, 39: 36.4, 40: 36.4, 41: 81.8, 42: 40.0, 43: 40.0, 44: 30.0, 45: 36.4, 46: 30.0, 47: 33.3, 48: 40.0, 49: 33.3, 50: 40.0, 51: 40.0, 52: 36.4, 53: 40.0, 54: 40.0, 55: 40.0, 56: 44.4, 57: 45.5, 58: 40.0, 59: 40.0, 60: 36.4, 61: 44.4, 62: 40.0, 63: 100.0}","{0: 34.8125, 1: 34.8125, 2: 34.8125, 3: 34.8125, 4: 34.8125, 5: 34.8125, 6: 34.8125, 7: 34.8125, 8: 34.8125, 9: 34.8125, 10: 34.8125, 11: 34.8125, 12: 34.8125, 13: 34.8125, 14: 34.8125, 15: 34.8125, 16: 34.8125, 17: 34.8125, 18: 34.8125, 19: 34.8125, 20: 34.8125, 21: 34.8125, 22: 34.8125, 23: 34.8125, 24: 34.8125, 25: 34.8125, 26: 34.8125, 27: 34.8125, 28: 34.8125, 29: 34.8125, 30: 34.8125, 31: 34.8125, 32: 34.8125, 33: 34.8125, 34: 34.8125, 35: 34.8125, 36: 34.8125, 37: 34.8125, 38: 34.8125, 39: 34.8125, 40: 34.8125, 41: 34.8125, 42: 34.8125, 43: 34.8125, 44: 34.8125, 45: 34.8125, 46: 34.8125, 47: 34.8125, 48: 34.8125, 49: 34.8125, 50: 34.8125, 51: 34.8125, 52: 34.8125, 53: 34.8125, 54: 34.8125, 55: 34.8125, 56: 34.8125, 57: 34.8125, 58: 34.8125, 59: 34.8125, 60: 34.8125, 61: 34.8125, 62: 34.8125, 63: 34.8125}",2025-03-12 19:37:42.631303
319.6,"{0: 63.6, 1: 33.3, 2: 50.0, 3: 63.6, 4: 90.9, 5: 66.7, 6: 60.0, 7: 54.5, 8: 60.0, 9: 50.0, 10: 60.0, 11: 63.6, 12: 40.0, 13: 63.6, 14: 44.4, 15: 55.6, 16: 54.5, 17: 60.0, 18: 40.0, 19: 40.0, 20: 40.0, 21: 60.0, 22: 44.4, 23: 60.0, 24: 40.0, 25: 45.5, 26: 50.0, 27: 40.0, 28: 80.0, 29: 33.3, 30: 40.0, 31: 40.0, 32: 60.0, 33: 60.0, 34: 40.0, 35: 63.6, 36: 60.0, 37: 63.6, 38: 63.6, 39: 40.0, 40: 70.0, 41: 60.0, 42: 40.0, 43: 63.6, 44: 54.5, 45: 70.0, 46: 40.0, 47: 60.0, 48: 33.3, 49: 30.0, 50: 100.0, 51: 60.0, 52: 50.0, 53: 40.0, 54: 40.0, 55: 33.3, 56: 60.0, 57: 40.0, 58: 36.4, 59: 40.0, 60: 70.0, 61: 44.4, 62: 40.0, 63: 40.0}","{0: 34.25, 1: 34.25, 2: 34.25, 3: 34.25, 4: 34.25, 5: 34.25, 6: 34.25, 7: 34.25, 8: 34.25, 9: 34.25, 10: 34.25, 11: 34.25, 12: 34.25, 13: 34.25, 14: 34.25, 15: 34.25, 16: 34.25, 17: 34.25, 18: 34.25, 19: 34.25, 20: 34.25, 21: 34.25, 22: 34.25, 23: 34.25, 24: 34.25, 25: 34.25, 26: 34.25, 27: 34.25, 28: 34.25, 29: 34.25, 30: 34.25, 31: 34.25, 32: 34.25, 33: 34.25, 34: 34.25, 35: 34.25, 36: 34.25, 37: 34.25, 38: 34.25, 39: 34.25, 40: 34.25, 41: 34.25, 42: 34.25, 43: 34.25, 44: 34.25, 45: 34.25, 46: 34.25, 47: 34.25, 48: 34.25, 49: 34.25, 50: 34.25, 51: 34.25, 52: 34.25, 53: 34.25, 54: 34.25, 55: 34.25, 56: 34.25, 57: 34.25, 58: 34.25, 59: 34.25, 60: 34.25, 61: 34.25, 62: 34.25, 63: 34.25}",2025-03-12 19:37:45.086799
329.6,"{0: 40.0, 1: 40.0, 2: 33.3, 3: 30.0, 4: 0.0, 5: 36.4, 6: 33.3, 7: 33.3, 8: 20.0, 9: 33.3, 10: 0.0, 11: 33.3, 12: 10.0, 13: 30.0, 14: 30.0, 15: 10.0, 16: 10.0, 17: 45.5, 18: 33.3, 19: 10.0, 20: 10.0, 21: 30.0, 22: 10.0, 23: 0.0, 24: 18.2, 25: 0.0, 26: 33.3, 27: 33.3, 28: 10.0, 29: 10.0, 30: 30.0, 31: 10.0, 32: 40.0, 33: 0.0, 34: 10.0, 35: 30.0, 36: 44.4, 37: 40.0, 38: 36.4, 39: 18.2, 40: 33.3, 41: 87.5, 42: 33.3, 43: 9.1, 44: 40.0, 45: 33.3, 46: 33.3, 47: 40.0, 48: 33.3, 49: 9.1, 50: 100.0, 51: 10.0, 52: 10.0, 53: 10.0, 54: 10.0, 55: 10.0, 56: 33.3, 57: 10.0, 58: 10.0, 59: 10.0, 60: 90.9, 61: 33.3, 62: 10.0, 63: 10.0}","{0: 34.25, 1: 34.25, 2: 34.25, 3: 34.25, 4: 34.25, 5: 34.25, 6: 34.25, 7: 34.25, 8: 34.25, 9: 34.25, 10: 34.25, 11: 34.25, 12: 34.25, 13: 34.25, 14: 34.25, 15: 34.25, 16: 34.25, 17: 34.25, 18: 34.25, 19: 34.25, 20: 34.25, 21: 34.25, 22: 34.25, 23: 34.25, 24: 34.25, 25: 34.25, 26: 34.25, 27: 34.25, 28: 34.25, 29: 34.25, 30: 34.25, 31: 34.25, 32: 34.25, 33: 34.25, 34: 34.25, 35: 34.25, 36: 34.25, 37: 34.25, 38: 34.25, 39: 34.25, 40: 34.25, 41: 34.25, 42: 34.25, 43: 34.25, 44: 34.25, 45: 34.25, 46: 34.25, 47: 34.25, 48: 34.25, 49: 34.25, 50: 34.25, 51: 34.25, 52: 34.25, 53: 34.25, 54: 34.25, 55: 34.25, 56: 34.25, 57: 34.25, 58: 34.25, 59: 34.25, 60: 34.25, 61: 34.25, 62: 34.25, 63: 34.25}",2025-03-12 19:37:47.398929
1098.8,"{0: 55.6, 1: 60.0, 2: 36.4, 3: 88.9, 4: 10.0, 5: 60.0, 6: 66.7, 7: 63.6, 8: 60.0, 9: 66.7, 10: 60.0, 11: 60.0, 12: 22.2, 13: 60.0, 14: 60.0, 15: 11.1, 16: 60.0, 17: 66.7, 18: 50.0, 19: 18.2, 20: 18.2, 21: 60.0, 22: 60.0, 23: 60.0, 24: 20.0, 25: 70.0, 26: 10.0, 27: 20.0, 28: 100.0, 29: 10.0, 30: 18.2, 31: 100.0, 32: 60.0, 33: 10.0, 34: 63.6, 35: 60.0, 36: 50.0, 37: 63.6, 38: 66.7, 39: 66.7, 40: 70.0, 41: 60.0, 42: 66.7, 43: 10.0, 44: 63.6, 45: 60.0, 46: 10.0, 47: 60.0, 48: 10.0, 49: 10.0, 50: 18.2, 51: 10.0, 52: 18.2, 53: 10.0, 54: 10.0, 55: 10.0, 56: 10.0, 57: 10.0, 58: 11.1, 59: 10.0, 60: 10.0, 61: 10.0, 62: 20.0, 63: 10.0}","{0: 34.3125, 1: 34.3125, 2: 34.3125, 3: 34.3125, 4: 34.3125, 5: 34.3125, 6: 34.3125, 7: 34.3125, 8: 34.3125, 9: 34.3125, 10: 34.3125, 11: 34.3125, 12: 34.3125, 13: 34.3125, 14: 34.3125, 15: 34.3125, 16: 34.3125, 17: 34.3125, 18: 34.3125, 19: 34.3125, 20: 34.3125, 21: 34.3125, 22: 34.3125, 23: 34.3125, 24: 34.3125, 25: 34.3125, 26: 34.3125, 27: 34.3125, 28: 34.3125, 29: 34.3125, 30: 34.3125, 31: 34.3125, 32: 34.3125, 33: 34.3125, 34: 34.3125, 35: 34.3125, 36: 34.3125, 37: 34.3125, 38: 34.3125, 39: 34.3125, 40: 34.3125, 41: 34.3125, 42: 34.3125, 43: 34.3125, 44: 34.3125, 45: 34.3125, 46: 34.3125, 47: 34.3125, 48: 34.3125, 49: 34.3125, 50: 34.3125, 51: 34.3125, 52: 34.3125, 53: 34.3125, 54: 34.3125, 55: 34.3125, 56: 34.3125, 57: 34.3125, 58: 34.3125, 59: 34.3125, 60: 34.3125, 61: 34.3125, 62: 34.3125, 63: 34.3125}",2025-03-12 19:37:49.731625
